Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
APR,2022,Q2,District 4,Alicante Street,500170,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
APR,2022,Q2,District 4,Alicante Street,500633,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 4,Alicante Street,501428,Residential,"Alicante St, Dist. 4",1299.0,1326.0,1299.0,1326.0,27,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500726,Residential,"Alicante St, Dist. 2",1352.0,,1352.0,1352.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500984,Commercial,"Alicante St, Dist. 2",725.0,749.0,725.0,749.0,24,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500399,Residential,"Alicante St, Dist. 4",2518.0,2518.0,2518.0,2518.0,0,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,501324,Commercial,"Alicante St, Dist. 4",514.0,534.0,514.0,534.0,20,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,501749,Residential,"Alicante St, Dist. 4",5822.0,,5822.0,5822.0,0,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,501219,Residential,"Alicante St, Dist. 4",1092.0,1116.0,1092.0,1116.0,24,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500056,Residential,"Alicante St, Dist. 4",3717.0,3737.0,3717.0,3737.0,20,Corrected,Active
APR,2022,Q2,District 3,Almonte Street,500547,Commercial,"Almonte St, Dist. 3",239.0,279.0,239.0,279.0,40,Corrected,Active
APR,2022,Q2,District 3,Almonte Street,500612,Residential,"Almonte St, Dist. 3",231.0,259.0,231.0,259.0,28,Corrected,Active
APR,2022,Q2,District 3,Almonte Street,500683,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 3,Almonte Street,501177,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 3,Almonte Street,500815,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
